CountID,Date,Road,Location,Direction,Days,MidweekADT,WeekendADT,7DayADT,AvgHr,Lat,Long
51482,31-Jan-10,MILL STREET,Between Drummond St Wendouree pd @ No 221,E+W,13,816,733,797,52,-37.554087024493334,143.84584828788044
51483,11-Feb-10,KENT STREET, Between Albert St and Clarkson St,E+W,7,304,285,298,19,-37.583770645070722,143.83976634535122
51484,11-Feb-10,HUMFFRAY STREET SOUTH,Between Gladstone St and Bradshaw St @ No 631,N+S,7,2811,2234,2646,181,-37.571871798803315,143.85563861891251
51485,31-Jan-10,DOVER STREET,Between Grevillia Rd and Stamford St @ No 31,N+S,10,236,201,226,14,-37.528174219283486,143.82551556282752
51486,11-Feb-10,WAVERLEY LANE,Between Cartledge Ave and Carpark @ Mid Block,N+S,7,563,423,523,38,-37.601795241915617,143.86681711495535
51487,11-Feb-10,BRADSHAW STREET,Between Tress St and Peake St @ No 301,E+W,7,920,829,894,59,-37.572520647728723,143.86158419518975
51488,11-Feb-10,EYRE STREET,Between Lumeah and Cathcart st @ No 606,E+W,7,465,401,447,30,-37.646539355912715,143.87874757556037
51489,11-Feb-10,BOTANIC DRIVE,At Power Pole at No 18,N+S,7,793,697,765,51,-37.535745762082897,143.8728049891138
51490,14-Feb-10,CARLTON STREET,Btwn Gillies st and Crocker St at No 11,E+W,7,3027,1860,2694,198,-37.553421799299457,143.82026699205804
51491,14-Feb-10,CROCKER STREET,Btwn Sturt st and Carlton St at No 11,N+S,7,359,205,315,22,-37.55480693493562,143.82074932516295
51492,14-Feb-10,CANADIAN LAKES BOULEVARD,Btwn Imperial Way and Belmar Cres @ No 122,E,7,433,369,415,26,-37.587923845390925,143.87401825638773
51493,14-Feb-10,CANADIAN LAKES BOULEVARD,Btwn Imperial way and Belmar Cres At No 122,W,7,460,357,431,29,-37.587996414055745,143.87399840276214
51494,14-Feb-10,HOCKING AVE,Btwn Semillon Grove and Hermitage Ave,E+W,7,1492,1261,1426,95,-37.59262578053464,143.86927335397388
51495,19-Mar-10,VICKERS STREET,Between Beverin Street and Albert Street,E+W,9,1626,1222,1491,101,-37.592751802918734,143.84024374625008
51496,19-Mar-10,VIOLET GROVE,Nth Of Hazel Road @ No 12,N+S,9,612,286,504,36,-37.529115150632272,143.82045964342706
51497,23-Mar-10,DYTE PARADE,Between Victoria Street and Gent Street,N+S,7,88,64,81,5,-37.559062358733279,143.88179358829223
51498,23-Mar-10,HAVELOCK STREET,Between Norman Street and Landsborough Street,N+S,7,2532,1928,2360,162,-37.538850430077858,143.86741346682919
51499,20-Apr-10,LONGS HILL ROAD,Between Brooklyn Crt and Springs Rd Glen Park,E+W,7,238,213,231,16,-37.53135268604472,143.9214469290871
51500,20-Apr-10,LYONS STREET NORTH,Btwn Webster St and Creswick Rd @ No 225,N+S,7,186,114,165,11,-37.554637071998961,143.85292040692275
51501,20-Apr-10,STAWELL STREET,Btwn Victoria St and Charlesworth St,N+S,7,1600,1355,1530,106,-37.561215559151606,143.88512515065611
51502,20-Apr-10,HEAD STREET,Btwn Freeman St and Edlyn St @ No 23,N+S,7,362,233,325,23,-37.535640516958807,143.83655829824227
51503,20-Apr-10,LITTLE CLYDE STREET,Btwn Macarthur Street and Doveton St @ No 10,N+S,7,104,99,102,6,-37.552222070624495,143.85553321122555
51504,11-Jul-10,HILL STREET,Btwn Kossuth St and Grant St @ No 79,E+W,8,558,335,475,32,-37.589821769010257,143.82831057902823
51505,11-Jul-10,KOSSUTH STREET,Btwn Hill St and Hertford St Mid Block,N+S,8,104,30,76,5,-37.588382179383139,143.82822209125578
51506,28-Apr-10,LYONS STREET NORTH,Btwn Webster St and Creswick Rd @ No 205,N+S,7,259,135,223,16,-37.556148399474218,143.85264983937427
51507,28-May-10,STIRLING DRIVE,Between St Cedars Grove and Twyford Avenue,E+W,7,1021,874,979,67,-37.543724333910191,143.81770594027844
51508,15-Jun-10,WALLER AVENUE,Between Jessie Street and Muir Cresent @ No 8,E+W,8,268,184,247,16,-37.569987370008455,143.83551808815847
51509,21-Jun-10,SHERRARD STREET,Btwn Napier St and Clissold St at No 406,N+S,7,336,290,323,22,-37.553292489979754,143.86823879210951
51510,16-Jun-10,HEALES STREET,between Elsworth Street and Tress Street @ No 23,N+S,7,196,160,186,12,-37.579987893802077,143.8549977820486
51511,15-Jun-10,VICKERS STREET,Between Yarrowee Street and Warren Street @ No 17,E+W,8,527,175,439,32,-84.327837683717107,164.3836585835638
51512,25-Jun-10,MT BUNINYONG ROAD,Btwn Blackberry Lane and Yendon No1 Rd Mid Block,E+W,10,1011,1063,1032,74,-37.648176897018509,143.90784399756916
51513,25-Jun-10,GRANT STREET,Btwn Howard St and Diesel Crt Sebastopol,N+S,10,1138,949,1062,74,-37.60715974818406,143.83125536262821
51514,25-Jun-10,YENDON NO 1 ROAD,Btwn Yankee Flat Rd and Mt Buninyong Road Buninyon,N+S,7,994,916,972,69,-37.644010150994596,143.91274662618738
51515,17-Aug-10,CARTLEDGE AVE,Btwn Maurie Paull Crt and Mansfield Ave @ No 11,E+W,7,508,437,488,33,-37.601529040341305,143.86516473837077
51516,30-Jul-10,BEVERIN STREET,Btwn Gray St and Vickers St @ No 61,N+S,11,1999,1537,1831,134,-37.59087436998535,143.83962880499686
51517,1-Aug-10,GREENHILL ROAD,West Of Bell Ave,E+W,9,269,233,257,17,-37.618958932791998,143.89747259153538
51518,1-Aug-10,BELL AVE,Nth Of Greenhill Rd,N+S,9,338,198,291,20,-37.618403439696991,143.89881033779582
51519,1-Aug-10,BELL AVE,South Of Greenhill Road,N+S,9,234,84,184,13,-37.619553639531915,143.89857183676261
51520,1-Aug-10,LOFVEN STREET,North Of Duggan @ No 61,N+S,9,999,974,990,69,-37.547978641520913,143.88697971041532
51521,22-Jul-10,LANEWAY,Btwn Tennis St and Grove St midblock,E+W,7,47,25,41,2,-37.557859702452596,143.83586171172885
51522,22-Jul-10,LEARMONTH STREET,Service Rd East Side Btwn Sturt and Arthur St no13,N,7,10,10,10, ,-37.555216514802474,143.81340789120662
51522,22-Jul-10,LEARMONTH STREET,Service Rd East Side Btwn Sturt and Arthur St no13,S,7,42,41,42,2,-37.555216514802474,143.81340789120662
51523,30-Jul-10,ROWE STREET,Btwn Morres St and Peel St @ No 20,N+S,11,1956,1753,1882,125,-37.558034064020795,143.86630410873448
51524,1-Aug-10,JOSEPH STREET,Btwn Gale St and Elsworth St @ No 418,N+S,9,1671,1140,1494,105,-37.580932341781754,143.87620613741478
51525,1-Aug-10,BENNETT STREET,Btwn Butt St and Kline St @ No 527,E+W,9,1162,971,1098,77,-37.580432937938873,143.88153087258036
51526,1-Aug-10,BOUNDARY ROAD,North Of Bell Ave,N+S,9,108,38,84,6,-37.615584724652628,143.89874612591416
51527,1-Aug-10,GREENHILL ROAD,South Of Bell Ave,N+S,9,259,174,230,15,-37.617065600897661,143.90008366860386
51528,9-Sep-10,BRITTAIN STREET,Between speed hump and Dianne Crt,E+W,7,1136,712,1015,70,-37.591073402960674,143.86455970529124
51529,9-Sep-10,CROMPTON STREET,Between Brougham St and MaCarthur St @ No 16,N+S,7,498,435,480,33,-37.548974209471723,143.85420957445285
51530,28-Oct-10,VICKERS STREET,between Tait Street and Kossuth street @ No 359,E+W,7,948,695,875,60,-37.592932261125618,143.8263560987896
51531,21-Oct-10,NERRINA ROAD,Btwn Doodts Road and Waranga Street @ No 236,E+W,7,916,806,885,60,-37.542433212537162,143.88197894387079
51532,21-Oct-10,NERRINA ROAD,Between Waranga street and Lofven Street @ no 209,E+W,7,727,699,719,48,-37.543784146944375,143.88532405768436
51533,12-Nov-10,LANITA STREET,Between James Drive and Tudor Aveue @ No 33,E+W,7,248,217,239,15,-37.580081989472468,143.81169466129737
51534,28-Oct-10,CANADIAN SPRINGS DRIVE,Between Bennett street and Deep Lead Close @ N0 8,N+S,7,275,225,261,15,-37.580339450636671,143.88461815350902
51535,21-Oct-10,LAIDLAW DRIVE,Btwn Sutton Street and Wallis Street @ No 17/19,E+W,7,843,191,656,50,-37.577255329826585,143.82440436704601
51536,21-Oct-10,CLARKSON STREET,Between Rubicon Street and Kent Street @ No 12,N+S,7,1182,1030,1139,78,-37.583011396001275,143.83874110604401
51537,1-Oct-10,CUTHBERTS ROAD,Between Elaine Avenue and Robertson Drv @ No 116,E+W,11,3599,3131,3429,240,-37.55343713873998,143.79729196006664
51538,1-Oct-10,EYRE STREET,Between Ascot St and Talbot St,E+W,11,7159,4470,6182,440,-37.564515070050817,143.84237394609295
51539,21-Oct-10,MARKET STREET,Between Lydiard Street and Armstrong Street,W,7,1025,626,911,61,-37.558605120240877,143.85762193351061
51540,21-Oct-10,WARRINA DRIVE,Between Warratta Avenue and Aminya Avenue @ No 102,N+S,7,1047,753,963,66,-37.582572148168197,143.81948764523511
51541,21-Oct-10,WARRINA DRIVE,Between Weemala Ave and Warratta Ave@ No 12,N+S,7,1122,811,1033,71,-37.581459611173287,143.81928714363167
51542,21-Oct-10,CLARKSON STREET,Between Kent Street and Hertford Street @ Midblock,E+W,7,1204,1092,1172,79,-37.584794407391918,143.83841257240479
51543,21-Oct-10,KENNEDYS ROAD,Between Garlands Rd and Ross Road @ No 281,E+W,7,771,609,724,49,-37.477825828528097,143.81478686471971
51544,21-Oct-10,CARAVAN STREET,Between Grandlee Drv and Grandlee Drv,E+W,7,2042,500,1601,110,-37.533018458691927,143.81132851289931
51545,20-Nov-10,MILES STREET,Btwn Prince Street and Grant Street,E+W,7,2143,1853,2060,141,-37.610489642858049,143.83217455804032
51546,20-Nov-10,PRINCE STREET,Btwn Queen Street and Nelson Street @ Mid Block,E+W,7,1851,1522,1757,121,-37.611835313128147,143.83504601475855
51547,20-Nov-10,WINTER STREET,Btwn Band Street and Sutton Street @ No 1,E+W,7,698,484,637,44,-37.570159781277873,143.82645689581801
51548,20-Nov-10,WINTER STREET,Btwn Sutton Street and Adair Street @ Mid Block,E+W,7,772,554,710,49,-37.570342674838649,143.83122976436769
51549,20-Nov-10,RICHARDS STREET,Btwn Bennett Street and Spencer Street @ No 507,N+S,7,416,322,389,26,-37.579482495582084,143.88649844708362
51550,6-Feb-11,VALE STREET,Btwn Grant Street and Edward street @ Midblock,E+W,9,676,501,618,40,-37.603573977961531,143.83348639658593
51551,6-Feb-11,VALE STREET,Btwn Edward Street and Spencer Street @ Midblock,E+W,9,1409,1081,1299,86,-37.60601111959793,143.83668222779502
51552,9-Feb-11,MONTADALE COURT,East Of wensleydale Drv @ Midblock,E+W,7,148,137,145,9,-37.55851862194811,143.80566557375806
51553,9-Feb-11,WENSLEYDALE DRIVE,Btwn Lawrie Drive and Montadale Crt @ Midblock,E+W,7,486,398,461,31,-37.558242646357094,143.80362915713539
51554,17-Feb-11,LYDIARD STREET,Btwn Walker St and Landsborough St Midblock,N+S,7,4677,3621,4375,302,-37.540609454802471,143.86176633139615
51555,17-Feb-11,LYDIARD STREET,Btwn Landsborough St and Norman St at Midblock,N+S,7,3998,3076,3734,258,-37.538048631704214,143.86221152753896
51556,9-Feb-11,THOMPSON STREET,Btwn Water St and Canterbury St @ No 13,N+S,7,674,568,643,43,-37.555642173279985,143.89378352311249
51557,17-Feb-11,MADDERN STREET,Btwn Highview Crt and Panorama Drive @ Midblock,E+W,7,395,195,338,23,-37.546945981282718,143.87169602509886
51558,9-Feb-11,MOSS AVENUE,Btwn Bergs Lane and Hitchcock Rd @ Midblock,E+W,7,918,586,823,56,-37.637908529445731,143.86760475829121
51559,11-Mar-11,UNIVERSITY DRIVE,Btwn Vincent Drv and Enterprise Grove @ Midblock,E+W,11,3806,1251,2877,208,-37.624429560963293,143.88419272104611
51560,11-Mar-11,HITCHCOCK ROAD,Btwn Cathcart Street and Lumeah Roads @ Midblock,E+W,11,57,60,58,3,-37.642987696401512,143.87844042364117
51561,28-Apr-11,MOUNTVIEW DRIVE,Btwn Riverview Crt & Eastview Crt Mid Block,N+S,7,374,328,361,23,-37.590151520764245,143.84494602287728
51562,28-Apr-11,JOSEPH STREET,Btwn GlendenningSt and Wilson St Mid Block,N+S,7,1177,874,1090,77,-37.573269509689212,143.878209297593
51563,6-May-11,SCOTCHMANS LEAD ROAD,Btwn Reserve lane & Austine Lane Buninyong,N+S,7,586,489,558,39,-37.664582261977337,143.85264937934983
51564,28-Apr-11,ROWE STREET,Btwn Morres St and Peel St @ No 20,E+W,7,2209,1681,2058,142,-37.558034064020795,143.86630410873448
51565,28-Apr-11,RODIER STREET,Btwn York st and Wilson St,N+S,7,362,359,361,23,-37.570635471222275,143.88165115182437
51566,28-Apr-11,WEBSTER STREET,Btwn Johnson St and Loch Av @ No 32,E+W,7,4282,2468,3764,279,-37.556813830443822,143.85121514859196
51567,28-Apr-11,WEBSTER STREET,Btwn Druummond St and Wendouree Pde @ No 111,E+W,7,3110,1778,2729,205,-37.556225239583895,143.84611076161104
51568,28-Apr-11,WEBSTER STREET,Btwn Drummond St and Wendouree Pd @ No 130,E+W,7,3024,1736,2656,200,-37.556038360462182,143.84451908102673
51569,15-May-11,HERMITAGE AVE,Power Pole opposite @ No 32,N+S,7,407,315,381,26,-37.596287027573837,143.87026337968783
51570,14-May-11,HERMITAGE AVE,Approx Boundary Between No 98 and 100,N+S,7,413,306,382,27,-37.598699972119988,143.86997110564729
51571,14-May-11,MAIN ROAD,Between Humffray Street and Little Bridge st,N,7,2521,2154,2416,167,-37.563629059943004,143.86521689986296
51572,14-May-11,HUMFFRAY STREET,Between Victoria St and Main Rd Mid Block,N+S,7,10944,8275,10181,697,-37.563347454390602,143.86568152047607
51573,24-Jul-11,HUMFFRAY STREET SOUTH,Btwn Gladstone St and Bradshaw St @ No 631,N+S,7,2196,1520,2003,142,-37.571881074950419,143.85562765267082
51574,24-Jul-11,MCMANUS DRIVE,30 Meters South Of Blue Gum Court @ No 5,N+S,7,145,168,152,9,-37.585277058820012,143.85872131429554
51575,26-Jul-11,WINDSOR AVENUE,Btwn Avoca Crescent and Meredith Court,N+S,7,548,362,495,35,-37.550906114587107,143.79952873084676
51576,26-Jul-11,ELAINE AVENUE,Btwn Horsham Crescent and Windsor Avenue,N+S,7,1216,713,1072,77,-37.551034116779938,143.79831121131213
51577,24-Jul-11,CHISHOLM STREET,Btwn Nicholson Street and Sherrard Street,E+W,7,3279,2507,3059,218,-37.549849226093073,143.86828780911515
51578,26-Jul-11,MAWARRA DRIVE,Btwn Warratta Avenue and Aminya Avenue @ Mid Block,N+S,7,647,550,619,42,-37.582596701848132,143.82222860025723
51579,24-Jul-11,WENDOUREE PARADE,Btwn Hamilton Avenue and Morrison St @ Midblock,E+W,7,4270,2562,3782,288,-37.556013890845009,143.82378291134054
51580,26-Jul-11,JORDAN AVENUE,Btwn Greenhalghs Rd and Macquarie Close @ Midblock,N+S,7,652,596,636,42,-37.585886557561416,143.82444764326155
51581,26-Jul-11,GREENHALGHS ROAD,Btwn Jordan Avenue and Baroga Court @ Midblock,E+W,7,2826,2458,2720,187,-37.58641812300818,143.82369778022883
51582,10-Oct-11,GEAR AVENUE,Btwn University Drive and east Terrace,E+W,8,3485,1224,2920,217,-37.629313622985144,143.89116790041786
51583,10-Oct-11,GILLIES ROAD,Btwn Sims Rd and Cummins Rd Mid Block,N+S,8,3906,2946,3666,256,-37.499596710317945,143.82983231925829
51584,10-Oct-11,RATHKEALE AVENUE,Btwn Chatham Ave and Sobey St @ No 118,E+W,8,105,102,104,5,-37.627211661741086,143.87431940221009
51585,10-Oct-11,QUEEN STREET,Btwn Specimen Vale Sth and George St @ No 21,N+S,8,2523,1956,2381,161,-37.563209403163498,143.87801432818708
51586,1-Mar-12,MONTGOMERY STREET,Btwn Goderic Street and Eustace Street @ Midblock,N+S,7,846,715,808,53,-37.526298758730171,143.8308301707963
51587,1-Mar-12,MONTGOMERY STREET,Btwn Ivanhoe St and Theobald St @ Midblock,N+S,7,249,189,232,15,-37.523764201466413,143.83131131132032
51588,1-Mar-12,MANNEVILLE STREET,Btwn Ivanhoe St and Hugh St @ No 12,N+S,7,311,247,293,19,-37.522980178271382,143.82642822433348
51589,1-Mar-12,HILL STREET,Btwn Harbour Drive and Rowlands St @ No 25,E+W,7,478,332,436,30,-37.589423309242299,143.83439882391494
51590,1-Mar-12,GRANT STREET,Btwn Ellsworth Close and Teague Crt @ No 175,N+S,7,1902,1430,1767,120,-37.602091935356512,143.83141422518946
51591,1-Mar-12,DUGGAN STREET,Btwn Leerama Crt and Lincoln Green @ No 122,E+W,7,18,20,19, ,-37.547762806542394,143.87921924422281
51592,1-Mar-12,SHERRARD STREET,Btwn Maddern St and Foley Crescent @ No 704,N+S,7,881,598,800,56,-37.547215403501156,143.86951088409862
51593,1-Mar-12,HOTHAM STREET,Btwn Macarthur St and Devon St @ No 31,N+S,7,407,340,387,26,-37.550385103236394,143.84802749665937
51594,1-Mar-12,EDWARDS STREET,Btwn Owen Crt and Kelvin Ave @ No 49,N+S,7,758,697,741,48,-37.600722563627912,143.8359036729135
51595,1-Mar-12,HORWOOD DRIVE,Btwn Valley Drive and Frow Crt @ Midblock,E+W,7,291,262,283,18,-37.592375327585223,143.87178893579969
51596,1-Mar-12,YARROWEE STREET,Btwn Kyle St and Walker St @ No 164,N+S,7,1305,768,1151,84,-37.597369808672056,143.8430467289667
51597,1-Mar-12,INDI STREET,Btwn Hume Cres and Towong Street @ No 3,E+W,7,231,183,217,14,-37.556127104665812,143.80619835094078
51598,1-Mar-12,ASHWOOD GARDENS,North Of Waltham Drive @ No 4,N+S,7,346,295,331,20,-37.519526116855623,143.80691887182238
51599,1-Mar-12,FINCHS ROAD,Btwn Bells Road and Greenhalghs Road @ Midblock,N+S,7,363,275,338,23,-37.583763677767884,143.7518681900639
51600,1-Mar-12,FINCHS ROAD,Btwn Greenhalghs Rd and Ballarat-Carngham Rd,N+S,7,384,317,364,25,-37.571455810575834,143.75414326370429
51601,1-Mar-12,ARTHUR STREET,Btwn Munro Street and Vale Street @ MidBlock,E+W,7,2034,1623,1916,139,-37.556738372425961,143.81495919773818
51602,15-Apr-12,TALBOT STREET,Btwn Sturt Street and Dana Street @ Midblock,N+S,8,1608,921,1350,100,-37.561579736043839,143.8426585080347
51603,1-Mar-12,ALEXANDER AVENUE,Btwn Forest St and ElRamleh Av @ No 20,E+W,7,541,436,511,35,-37.538007789201338,143.83291388413605
51604,1-Mar-12,ALFREDTON DRIVE,Btwn Copeworth Crt and Perendale St @ Midblock,E+W,7,458,457,458,29,-37.560807577361913,143.79996737811453
51605,1-Mar-12,HAVELOCK STREET,Btwn Norman St and Tarawa Drive @ No 1205,N+S,7,189,136,174,11,-37.536555880226317,143.86765367668187
51606,1-Mar-12,CHASE BOULEVARD,Btwn Clovedale Ave and Jarrah Drive @ No 30,E+W,7,620,288,525,38,-37.555394615160118,143.7873031524621
51607,18-May-12,BELL STREET,btwn Pleasant Street and Adair Street @ No 634-636,E+W,7,1531,1064,1398,95,-37.576123268853777,143.83290925209243
51608,26-May-12,BELL STREET,Btwn Adair Street and Sutton Street @ No 710,E+W,9,1026,824,936,63,-37.575875610141168,143.83083937066303
51609,9-May-12,JOHNS STREET,Btwn Namron Crt and Oliver Street Mid Block,E+W,8,55,56,55,3,-37.557443521187849,143.87723776088592
51610,25-May-12,NORMLYTTLE PARADE,Btwn Namron Crt and Samoth Place @ No 14,E+W,7,535,486,521,33,-37.503611532802566,143.80394727693826
51611,25-May-12,NORMLYTTLE PARADE,Btwn Namron Crt and Samoth Place @ No 15,N+S,7,485,447,474,30,-37.503407006767176,143.80345327186828
51612,26-May-12,WALLER AVENUE,Btwn Gwenith Avenue and Salisbury Avenue @ Mid Blk,N+S,9,332,174,262,18,-37.567788067835799,143.83292157557113
51613,26-May-12,HOTHAM STREET,Btwn Macarthur Street and Devon Street @ No 28a,N+S,9,408,286,354,24,-37.550820495099124,143.84790826687839
51614,26-May-12,KENT STREET,btwn Alfred Street and Verdon Street @ Midblock,E+W,9,460,370,420,28,-37.583813795789062,143.83572582714015
51615,26-May-12,LANDSBOROUGH STREET,Btwn Sherrard St and Simpson Street Mid Block,E+W,9,189,151,172,11,-37.540860852913404,143.8721866497053
51616,28-Apr-12,OLD MELBOURNE ROAD,Btwn Western Fwy and Warrenheip Road,N+S,10,3482,2515,3095,219,-37.565931551512818,143.9357476357728
51617,17-Apr-12,LEARMONTH SULKY ROAD,Btwn Ryans Rd and Quarry Entrance,E+W,7,236,246,239,16,-37.440449008554282,143.76056425532479
51618,17-Apr-12,LEARMONTH SULKY ROAD,Btwn Quarry Entrance and Mill Road,E+W,7,352,245,321,23,-37.44142780016729,143.7687936117936
51619,28-Apr-12,BREWERY TAP ROAD,200 Meters South Of Gracefield Road,N+S,10,557,527,545,39,-37.55604438951093,143.92824027965486
51620,28-Apr-12,BUNINYONG MT MERCER ROAD,Btwn Sandys Hill Rd and Webbs Hill Rd,N+S,7,1416,1203,1355,97,-37.66483924440621,143.88061092637332
51621,28-Apr-12,SCOTCHMANS LEAD ROAD,Btwn McCartys Lane and South Imperial Road,N+S,7,795,688,764,52,-37.65026536376066,143.85893479404169
51622,17-Apr-12,WINDERMERE LEARMONTH ROAD,Btwn Western Hwy and Hendersons Rd,N+S,7,364,364,364,24,-37.471521378298895,143.71342034645599
51623,17-Apr-12,WEIGHBRIDGE ROAD,100 meters South Of Rail Crossing,N+S,7,491,487,490,33,-37.491352263296825,143.70960323576344
51624,17-Apr-12,HADDON WINDERMERE ROAD,Btwn Cuthberts Rd and Ballarat Carngham Rd,N+S,7,826,679,784,54,-37.550269557681801,143.70671114501656
51625,28-Apr-12,EUREKA STREET,Btwn Blairs Lane and Leonards Road,E+W,10,3263,2221,2846,205,-37.573401124065093,143.90847499913377
51626,28-Apr-12,YENDON NO 1 ROAD,Btwn Yankee Flat Road and Mount Buninyong Road,N+S,10,1263,1182,1230,88,-37.643433198430053,143.91275807300929
51627,6-May-12,YANKEE FLAT ROAD,Btwn Gear Ave and Griffeys Road,N+S,9,3150,1733,2678,194,-37.627981260184477,143.91344595552761
51628,28-Apr-12,GEAR AVENUE,Btwn Mount Helen Drive and Kilderkin Ave,E+W,10,2813,1094,2125,156,-37.630620194614664,143.90545978888491
51629,18-May-12,DOWLING STREET,North Of Howitt street,N+S,7,5781,3932,5253,368,-37.539880143486961,143.84011380189546
51630,9-May-12,GIOT DRIVE,Btwn Forest St and Ulswater Road,E+W,8,1989,1048,1754,123,-37.518373037154809,143.83330209343751
51631,18-May-12,DOWLING STREET,100 Meters North Of Traminer Crt,N+S,7,2317,1084,1965,141,-37.525073102438611,143.84283287242172
51632,9-May-12,CORONET STREET,Btwn Creswick Road and Builders Crt,E+W,8,6043,3777,5476,384,-37.527451771728416,143.84657763686812
51633,18-May-12,MCKENZIE DRIVE,btwn Gillies Street and Ring Road,E+W,7,4563,2044,3843,263,-37.520103087665746,143.82202068891101
51634,9-May-12,RING ROAD,300 Meters East Of Learmonth Road,E+W,8,4899,2232,4232,285,-37.523166838020508,143.81220298938626
51635,9-May-12,RING ROAD,Btwn Learmonth Road and Trewin Street,E+W,8,10244,5580,9078,637,-37.526246767460755,143.80697852963721
51636,18-May-12,RING ROAD,200 Meters North Of Sturt Street,N+S,7,10304,5318,8879,622,-37.544669124598691,143.79807309105408
51637,9-May-12,SUTTON STREET,50 meters south of Laidlaw Drv,N+S,8,10994,7749,10183,718,-37.578338878411358,143.82769467695954
51638,9-May-12,SUTTON STREET,150 meters South Of Rubicon Street,N+S,8,10426,7610,9722,682,-37.581935122245412,143.82690236923747
51639,9-May-12,WALLIS STREET,120 meters south of Latrobe Street,N+S,8,2799,1450,2462,179,-37.572193227152042,143.82168848391072
51640,9-May-12,WHITELAW AVENUE,100 meters west of Sutton Street,E+W,8,6655,4477,6110,430,-37.58054232378074,143.82598918467306
51641,9-May-12,WHITELAW AVENUE,100 meters West of Sutton Street,E+W,8,4556,2577,4061,288,-37.580551055307254,143.82600083707609
51642,9-May-12,WINTER STREET,btwn Gillies Street and Brazenor Street,E+W,8,8154,6029,7623,542,-37.568774216229066,143.81808405423521
51643,9-May-12,GREGORY STREET WEST,150 Meters West of Gillies Street,E+W,8,424,155,357,23,-37.540573296033287,143.82060864816569
51644,18-May-12,GREGORY STREET WEST,150 Meters East of Ring Road,E+W,7,445,124,353,26,-37.540216939402072,143.80304406246873
51645,18-May-12,TREWIN STREET,60 Meters South of Ring Road,N+S,7,2130,365,1626,115,-37.528352623057991,143.80557533648695
51646,9-May-12,CARAVAN STREET,Btwn Learmonth Rd and Grandlee Drv,E+W,8,2881,676,2330,161,-37.53195254428752,143.81295174219383
51647,9-May-12,RECREATION ROAD,Btwn Canadian Creek and Geelong Road,E+W,8,1587,1156,1479,103,-37.603793361486737,143.86987247150128
51648,9-May-12,MADDERN STREET,Btwn Sherrard Street and Highview Crt @ No 10,E+W,8,486,377,458,32,-37.546814955296831,143.87078564473501
51649,26-May-12,EDWARDS CRESCENT,Btwn Grandview Grove and Marilyn Street Mid Block,E+W,9,92,74,84,5,-37.526686477355554,143.83869669019296
51650,26-May-12,WARINGA DRIVE,Btwn Learmonth Road and Daveyduke Drv Mid Block,E+W,9,2834,338,1725,125,-37.513922600961671,143.80459347501031
51651,24-May-12,ALFREDTON DRIVE,Btwn Ryeland Court and Dorset Drive @ No 51,N+S,7,400,318,376,26,-37.558574172099966,143.79421299609768
51652,17-Jul-12,LAWRIE DRIVE,Btwn Wensleydale Drive and Jack Court @ No 10,N+S,7,2445,2276,2397,167,-37.557474317010964,143.80259298611904
51653,17-Jul-12,JOSEPH STREET,Btwn Gale Street and Elsworth Street @ No 418,N+S,7,1640,1188,1511,105,-37.580941895618118,143.87618386117609
51654,17-Jul-12,HARRIER DRIVE,Btwn Falcon Drive and Perigrine Court @ No 14,E+W,7,238,189,224,15,-37.528586118334879,143.8656059176476
51655,17-Jul-12,HAVELOCK STREET,Btwn Clissold Street and Napier Street @ No 409,N+S,7,231,228,230,15,-37.552903396546469,143.86385519375344
51656,17-Jul-12,KENT STREET,Btwn Cromwell Street and Alexandra Street @ No 39,E+W,7,389,355,379,27,-37.583946018425763,143.83172264506672
51657,17-Jul-12,KENT STREET,Btwn Alexandra Street and Alfred Street @ No 27,E+W,7,610,497,578,41,-37.583908799638209,143.83327243045872
51658,17-Jul-12,ORION STREET,Btwn Rubicon Street and Sayle Street @ Midblock,N+S,7,823,633,769,52,-37.583672796061954,143.84382741789025
51659,17-Jul-12,STAWELL STREET,Btwn Yarrowee River /Bridge and Lofven Street,N+S,7,6016,5067,5745,402,-37.552173389446857,143.88199211419976
51660,14-Sep-12,LEARMONTH ROAD SERVICE RD,NORTH SIDE BTWN RING RD AND GREVILLEA RD,N+S,8,270,174,246,17,-37.525863430045227,143.8109692594187
51661,14-Sep-12,LEARMONTH ROAD SERVICE RD STH END,NORTH SIDE BTWN GREVILLEA ROAD AND NORMAN STREET,N+S,8,260,203,246,16,-37.528670001056099,143.81343934210412
51662,15-Sep-12,GILLIES STREETNORTH BOUND,BTWN CARLTON ST AND AQUATIC CENTRE ENTRANCE,N,7,11284,8362,10449,735,-37.55134724040952,143.81960023598702
51663,15-Sep-12,GILLIES STREET SOUTH BOUND,BTWN CARLTON STREET AND AQUATIC CENTRE ENTRANCE,S,7,12237,8982,11307,806,-37.551406475524701,143.81976091708657
51664,15-Sep-12,STURT STREET WEST BOUND,APPROX. 35 METERS EAST OF MUNRO STREET,W,7,10147,8177,9584,651,-37.554265703073455,143.8151151126184
51665,15-Sep-12,STURT STREET EAST BOUND,OPPOSITE MUNRO STREET,E,7,9897,7954,9342,661,-37.553875790830951,143.81484011803616
51666,22-Sep-12,GILLIES STREETNORTH BOUND,BTWN CARLTON ST AND AQUATIC CENTRE ENTRANCE,N,7,10700,8298,10013,703,-37.55134724040952,143.81960023598702
